Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
30,2.095,11.218,39.904,0,10.096,38.462,0,1.827,1.919,255,255
30,2.067,7.051,40.385,0,8.494,39.103,0,1.930,2.006,255,255
30,1.614,2.404,40.705,0,3.686,39.904,0,1.512,1.676,255,255
30,1.227,8.173,38.141,0,8.494,39.103,0,1.014,0.914,255,255
30,1.227,8.173,38.141,0,8.974,37.340,0,1.133,0.959,255,255
30,1.227,9.135,38.622,0,9.776,37.660,0,1.156,0.799,255,255
30,1.161,9.135,38.622,0,10.096,38.462,0,0.975,0.740,255,255
30,1.094,9.455,39.423,0,8.494,39.103,0,1.014,0.837,255,255
30,0.934,8.974,37.340,0,9.776,37.660,0,0.863,0.532,255,255
30,0.934,9.776,37.660,0,10.096,38.462,0,0.863,0.575,255,255
30,0.840,8.494,39.103,0,9.135,38.622,0,0.801,0.339,255,255
30,0.707,3.846,40.545,0,3.686,39.904,0,0.661,0.481,255,255
30,0.227,8.814,37.179,0,8.974,37.340,0,0.227,0.227,255,255
31,2.833,4.327,4.808,0,4.647,3.526,0,1.322,2.278,255,255
31,1.907,3.045,1.763,0,4.167,3.205,0,1.827,1.872,255,255
31,1.227,2.564,4.167,0,3.526,4.808,0,1.156,1.124,255,255
31,1.120,4.647,3.526,0,5.128,3.205,0,0.578,0.387,255,255
31,1.028,4.006,4.167,0,4.167,3.205,0,0.975,0.806,255,255
31,0.840,3.526,4.808,0,4.006,4.167,0,0.801,0.453,255,255
31,0.774,3.526,4.808,0,4.006,4.968,0,0.507,0.566,255,255
31,0.774,4.006,4.167,0,4.327,4.808,0,0.717,0.575,255,255
31,0.680,3.526,4.808,0,4.006,4.968,0,0.507,0.000,0,0
31,0.614,4.167,3.205,0,4.647,3.526,0,0.578,0.227,255,255
31,0.614,4.647,3.526,0,5.128,3.205,0,0.578,0.160,255,255
31,0.387,5.449,3.045,0,5.128,3.205,0,0.358,0.387,255,255
31,0.387,4.006,4.968,0,4.327,4.808,0,0.358,0.000,0,0
34,0.160,3.365,29.808,0,3.526,29.808,0,0.160,0.160,255,255
35,1.348,3.846,37.019,0,5.128,36.859,0,1.292,1.300,255,255
36,0.160,4.006,1.763,0,4.167,1.763,0,0.160,0.160,255,255
37,0.160,4.647,19.231,0,4.808,19.231,0,0.160,0.160,255,255
38,4.151,5.128,17.628,0,8.814,17.788,0,3.689,3.753,255,255
39,1.481,5.288,28.686,0,6.090,29.006,0,0.863,1.250,255,255
40,0.160,5.449,24.038,0,5.609,24.038,0,0.160,0.160,255,255
41,0.774,5.449,40.705,0,6.090,40.385,0,0.717,0.688,255,255
42,1.548,5.609,27.404,0,6.891,28.045,0,1.433,1.449,255,255
43,2.548,6.250,23.878,0,6.571,25.801,0,1.950,2.374,255,255
43,0.934,5.769,25.801,0,6.571,25.801,0,0.801,0.834,255,255
43,0.840,7.212,26.282,0,6.571,25.801,0,0.801,0.840,255,255
44,3.404,6.090,22.436,0,9.295,22.917,0,3.241,3.260,255,255
46,3.576,6.410,34.135,0,9.135,34.455,0,2.743,3.068,255,255
48,0.160,6.571,18.269,0,6.571,18.429,0,0.160,0.160,255,255
49,1.708,6.571,35.256,0,8.013,35.577,0,1.477,1.574,255,255
50,0.481,6.891,7.051,0,7.372,7.051,0,0.481,0.481,255,255
51,0.160,6.891,7.372,0,6.891,7.532,0,0.160,0.160,255,255
52,2.669,6.891,13.141,0,9.295,12.821,0,2.425,2.554,255,255
53,0.160,7.051,12.340,0,7.212,12.340,0,0.160,0.160,255,255
54,0.160,7.212,27.083,0,7.372,27.083,0,0.160,0.160,255,255
55,0.160,7.532,8.814,0,7.692,8.814,0,0.160,0.160,255,255
57,0.707,7.692,28.526,0,8.333,28.686,0,0.661,0.655,255,255
58,2.537,7.853,19.391,0,10.256,19.712,0,2.425,2.430,255,255
60,0.160,7.853,27.083,0,8.013,27.083,0,0.160,0.160,255,255
