Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
274,3.095,33.494,5.609,0,31.250,4.327,0,2.584,2.894,255,255
274,1.934,30.288,5.609,0,30.449,4.006,0,1.611,1.607,255,255
274,1.896,32.051,0.641,0,30.288,0.962,0,1.792,1.803,255,255
274,1.387,29.327,3.365,0,30.449,4.006,0,1.292,1.357,255,255
274,0.614,30.449,4.006,0,30.929,4.327,0,0.578,0.227,255,255
274,0.453,30.929,4.327,0,31.250,4.327,0,0.321,0.000,0,0
274,0.453,30.929,4.327,0,31.250,4.327,0,0.321,0.000,0,0
275,0.868,27.404,9.295,0,27.564,8.494,0,0.817,0.818,255,255
276,0.321,27.404,18.590,0,27.724,18.590,0,0.321,0.321,255,255
277,1.868,27.404,36.218,0,27.885,35.417,0,0.934,1.551,255,255
280,0.160,27.724,14.904,0,27.724,15.064,0,0.160,0.160,255,255
281,1.641,27.724,32.692,0,28.205,31.250,0,1.520,1.327,255,255
281,1.000,27.724,30.449,0,28.205,31.250,0,0.934,0.898,255,255
281,0.774,28.846,31.571,0,28.205,31.250,0,0.717,0.646,255,255
282,0.868,28.045,4.968,0,28.365,5.609,0,0.717,0.778,255,255
283,0.160,28.045,20.513,0,28.205,20.513,0,0.160,0.160,255,255
284,0.160,28.205,36.058,0,28.365,36.058,0,0.160,0.160,255,255
285,0.160,28.365,13.622,0,28.365,13.782,0,0.160,0.160,255,255
287,0.868,28.526,2.885,0,29.327,2.724,0,0.817,0.903,255,255
288,2.869,28.526,26.923,0,30.929,26.122,0,2.534,2.678,255,255
289,0.707,28.526,40.705,0,29.167,40.865,0,0.661,0.674,255,255
291,1.896,29.006,11.058,0,29.327,12.821,0,1.792,1.782,255,255
293,0.160,29.006,35.256,0,29.167,35.256,0,0.160,0.160,255,255
294,0.227,29.006,37.981,0,29.167,37.821,0,0.227,0.227,255,255
295,0.160,29.167,33.494,0,29.327,33.494,0,0.160,0.160,255,255
296,2.349,29.167,39.423,0,30.929,40.064,0,1.876,2.119,255,255
296,1.028,31.891,39.904,0,30.929,40.064,0,0.975,1.064,255,255
296,0.707,30.769,40.705,0,30.929,40.064,0,0.661,0.650,255,255
297,0.227,29.327,8.494,0,29.487,8.654,0,0.227,0.227,255,255
299,0.481,29.327,36.058,0,29.327,36.538,0,0.481,0.481,255,255
300,0.227,29.487,14.263,0,29.647,14.103,0,0.227,0.227,255,255
301,3.775,29.487,22.115,0,29.647,24.519,0,2.409,3.429,255,255
303,1.122,29.647,20.032,0,30.769,20.032,0,1.122,1.122,255,255
304,1.122,29.808,28.205,0,30.929,28.205,0,1.122,1.122,255,255
305,1.255,29.808,32.853,0,30.288,31.891,0,1.075,1.108,255,255
306,2.001,30.288,9.776,0,30.929,8.173,0,1.726,1.884,255,255
307,0.547,30.288,17.949,0,30.769,18.109,0,0.507,0.489,255,255
308,1.614,30.288,35.577,0,31.250,34.455,0,1.477,1.514,255,255
309,0.160,30.449,21.474,0,30.449,21.635,0,0.160,0.160,255,255
310,0.707,30.609,37.500,0,31.250,37.340,0,0.661,0.646,255,255
311,0.160,30.769,11.378,0,30.929,11.378,0,0.160,0.160,255,255
312,0.680,30.769,15.705,0,31.250,15.224,0,0.680,0.680,255,255
313,0.160,30.769,38.782,0,30.929,38.782,0,0.160,0.160,255,255
314,2.349,30.929,7.212,0,33.013,7.853,0,2.180,2.147,255,255
314,1.067,33.013,7.853,0,33.013,7.853,0,0.000,0.566,255,255
315,0.227,31.090,12.340,0,31.250,12.179,0,0.227,0.227,255,255
317,0.868,31.250,17.147,0,32.051,16.987,0,0.817,0.903,255,255
318,0.547,31.250,18.910,0,31.731,18.750,0,0.507,0.575,255,255
319,0.774,31.250,30.449,0,31.731,29.968,0,0.680,0.660,255,255
320,0.160,31.410,33.654,0,31.571,33.654,0,0.160,0.160,255,255
322,0.868,31.731,21.955,0,32.532,22.115,0,0.817,0.809,255,255
323,2.161,34.135,37.179,0,33.013,38.782,0,1.956,1.789,255,255
323,2.067,33.013,38.782,0,34.615,39.904,0,1.956,1.788,255,255
323,1.774,35.737,38.782,0,34.615,39.904,0,1.586,1.695,255,255
323,1.680,31.731,38.462,0,33.013,38.782,0,1.322,1.599,255,255
323,0.547,34.776,40.385,0,34.615,39.904,0,0.507,0.547,255,255
324,2.028,32.212,10.417,0,33.333,11.699,0,1.704,1.799,255,255
326,0.160,32.372,20.192,0,32.532,20.192,0,0.160,0.160,255,255
327,1.161,32.372,32.051,0,33.333,31.571,0,1.075,1.047,255,255
330,0.707,32.532,36.058,0,32.692,35.417,0,0.661,0.674,255,255
331,3.670,34.135,0.160,0,36.699,1.603,0,2.942,3.329,255,255
331,3.095,32.692,1.282,0,33.654,3.846,0,2.738,2.735,255,255
331,2.736,36.699,1.603,0,38.942,0.641,0,2.441,2.201,255,255
331,2.321,38.622,4.487,0,39.423,2.724,0,1.936,2.059,255,255
331,2.321,39.423,0.801,0,39.423,2.724,0,1.923,1.716,255,255
331,2.255,35.096,2.724,0,36.699,1.603,0,1.956,1.834,255,255
331,1.774,33.654,3.846,0,34.776,3.686,0,1.133,1.479,255,255
331,1.227,34.135,3.045,0,35.096,2.724,0,1.014,0.988,255,255
331,1.094,34.776,3.686,0,35.096,2.724,0,1.014,0.674,255,255
331,1.000,33.654,3.846,0,34.135,3.045,0,0.934,0.759,255,255
331,0.907,34.135,3.045,0,34.776,3.686,0,0.907,0.227,255,255
331,0.868,38.622,2.564,0,39.423,2.724,0,0.817,0.804,255,255
331,0.680,39.904,0.321,0,39.423,0.801,0,0.680,0.680,255,255
331,0.547,38.942,0.641,0,39.423,0.801,0,0.507,0.000,0,0
331,0.387,38.782,0.321,0,38.942,0.641,0,0.358,0.339,255,255
332,0.547,32.692,23.878,0,33.173,24.038,0,0.507,0.489,255,255
335,8.622,33.173,25.801,0,40.865,26.122,0,7.699,7.911,255,255
336,0.387,33.173,29.647,0,33.494,29.808,0,0.358,0.406,255,255
337,4.858,33.333,27.724,0,37.660,28.045,0,4.339,4.614,255,255
338,0.160,33.333,40.705,0,33.494,40.705,0,0.160,0.160,255,255
339,1.415,33.494,20.673,0,34.776,20.673,0,1.282,1.386,255,255
340,0.321,33.654,1.442,0,33.974,1.442,0,0.321,0.321,255,255
341,0.160,33.814,21.795,0,33.974,21.795,0,0.160,0.160,255,255
342,0.481,33.974,18.910,0,34.455,18.910,0,0.481,0.481,255,255
343,0.547,33.974,33.814,0,34.135,33.333,0,0.507,0.575,255,255
344,3.642,34.135,9.615,0,36.859,11.378,0,3.245,3.581,255,255
345,0.227,34.135,12.821,0,34.295,12.660,0,0.227,0.227,255,255
346,3.068,34.936,7.372,0,37.179,6.250,0,2.508,2.513,255,255
346,1.802,38.301,5.288,0,37.179,6.250,0,1.477,1.458,255,255
346,1.321,34.295,8.333,0,34.936,7.372,0,1.156,1.124,255,255
346,1.227,36.218,5.609,0,37.179,6.250,0,1.156,1.061,255,255
346,1.000,35.096,6.250,0,34.455,6.891,0,0.907,0.959,255,255
346,0.774,34.455,6.250,0,34.455,6.891,0,0.641,0.735,255,255
346,0.680,34.455,6.891,0,34.936,7.372,0,0.680,0.000,0,0
347,1.481,34.776,14.744,0,35.897,15.385,0,1.292,1.370,255,255
347,1.227,35.256,16.346,0,35.897,15.385,0,1.156,0.778,255,255
347,1.161,34.295,16.827,0,35.256,16.346,0,1.075,1.014,255,255
347,1.000,36.058,16.827,0,35.256,16.346,0,0.934,0.669,255,255
347,0.868,36.699,15.224,0,35.897,15.385,0,0.817,0.740,255,255
348,2.603,34.615,22.596,0,37.019,22.436,0,2.409,2.455,255,255
349,6.339,34.776,24.359,0,40.385,24.199,0,5.611,5.726,255,255
351,1.255,35.096,18.590,0,36.218,18.590,0,1.122,1.130,255,255
352,4.123,35.096,30.128,0,38.622,31.571,0,3.809,4.014,255,255
353,1.387,35.256,36.699,0,35.737,35.737,0,1.075,1.209,255,255
354,0.321,35.417,13.141,0,35.737,13.141,0,0.321,0.321,255,255
356,2.095,35.417,32.532,0,37.179,32.051,0,1.827,2.061,255,255
357,0.160,35.737,8.654,0,35.897,8.654,0,0.160,0.160,255,255
358,5.565,35.737,20.513,0,40.545,19.551,0,4.903,5.164,255,255
359,0.160,35.737,35.256,0,35.897,35.256,0,0.160,0.160,255,255
360,0.160,35.897,4.487,0,36.058,4.487,0,0.160,0.160,255,255
362,0.321,36.378,9.295,0,36.699,9.295,0,0.321,0.321,255,255
363,4.803,36.538,34.776,0,36.699,37.660,0,2.889,4.396,255,255
363,1.454,36.699,37.660,0,37.821,38.462,0,1.379,0.907,255,255
363,1.161,37.660,37.500,0,37.821,38.462,0,0.975,1.110,255,255
363,0.774,38.141,39.103,0,37.821,38.462,0,0.717,0.489,255,255
363,0.321,36.378,37.660,0,36.699,37.660,0,0.321,0.321,255,255
364,1.387,36.538,3.846,0,37.660,4.167,0,1.167,1.230,255,255
365,1.415,36.859,16.827,0,38.141,16.827,0,1.282,1.308,255,255
366,0.160,36.859,35.897,0,37.019,35.897,0,0.160,0.160,255,255
367,0.321,37.019,0.000,0,37.340,0.000,0,0.321,0.321,255,255
370,0.387,37.179,9.936,0,37.500,10.096,0,0.358,0.339,255,255
372,1.934,37.500,18.750,0,39.103,18.269,0,1.673,1.777,255,255
373,3.896,40.865,8.173,0,39.103,11.058,0,3.381,3.608,255,255
373,3.455,38.462,12.340,0,39.103,11.058,0,1.433,2.841,255,255
373,3.095,38.301,12.660,0,39.583,14.583,0,2.311,2.426,255,255
373,2.896,40.705,12.340,0,39.583,14.583,0,2.508,2.683,255,255
373,2.509,37.660,14.904,0,39.583,14.583,0,1.950,2.394,255,255
373,2.001,38.462,12.340,0,39.103,11.058,0,1.433,1.750,255,255
373,1.812,40.865,15.705,0,39.583,14.583,0,1.704,1.765,255,255
373,1.578,40.064,10.577,0,39.103,11.058,0,1.075,1.433,255,255
373,1.067,39.103,13.301,0,38.301,12.660,0,1.026,0.959,255,255
373,0.387,38.301,12.660,0,38.462,12.340,0,0.358,0.227,255,255
374,2.095,37.660,29.808,0,39.423,30.288,0,1.827,1.974,255,255
376,1.454,37.981,8.494,0,39.103,8.013,0,1.220,1.349,255,255
377,0.934,38.141,16.026,0,38.942,16.346,0,0.863,0.860,255,255
378,2.830,38.141,33.013,0,39.744,34.615,0,2.266,2.616,255,255
378,2.575,38.141,33.814,0,39.744,34.615,0,1.792,2.483,255,255
378,0.453,40.064,34.936,0,39.744,34.615,0,0.453,0.453,255,255
379,2.028,38.301,7.212,0,40.064,6.571,0,1.876,2.019,255,255
379,1.321,40.705,5.609,0,40.064,6.571,0,1.156,1.166,255,255
379,0.707,40.224,7.212,0,40.064,6.571,0,0.661,0.707,255,255
380,2.990,38.462,22.276,0,40.705,21.474,0,2.382,2.804,255,255
382,0.774,39.103,28.045,0,39.744,27.724,0,0.717,0.669,255,255
383,0.707,39.103,37.500,0,39.263,38.141,0,0.661,0.646,255,255
384,1.255,40.545,17.628,0,39.583,17.468,0,0.975,0.942,255,255
384,0.481,39.583,17.949,0,39.583,17.468,0,0.481,0.321,255,255
384,0.387,39.263,17.308,0,39.583,17.468,0,0.358,0.339,255,255
385,0.321,39.423,29.487,0,39.744,29.487,0,0.321,0.321,255,255
387,0.160,39.744,5.128,0,39.904,5.128,0,0.160,0.160,255,255
389,1.094,40.064,32.212,0,40.705,31.571,0,0.907,0.989,255,255
390,0.547,40.385,4.167,0,40.545,3.686,0,0.507,0.489,255,255
391,0.160,40.385,29.487,0,40.545,29.487,0,0.160,0.160,255,255
393,0.321,40.545,33.814,0,40.865,33.814,0,0.321,0.321,255,255
394,0.801,40.545,38.622,0,40.545,39.423,0,0.801,0.801,255,255
396,0.321,40.865,23.718,0,40.865,24.038,0,0.321,0.321,255,255
397,0.321,40.865,28.045,0,40.865,28.365,0,0.321,0.321,255,255
